date,Line1,Line2,Line4,Line5,Line6,Line7,Line8,Line9,Line10,Line11,Line13,Line14,Line15,Line16,Line17,Line19,LineFS,LineCP,LineYZ,LineYF,LineS1,LineT1,LineXJ,LineSD,LineDX
2024/11/13,93.65,65.24,91.08,78.23,95.51,50.76,58.78,40.57,167.51,0.77,48.67,80.76,38.16,30.45,14.23,19.83,25.99,36.16,19.68,2.66,5.1,0.21,1.39,2.35,4.11
2024/11/14,95.77,65.72,93.73,79.92,98.04,51.88,61.3,41.41,169.99,0.77,49.49,81.23,38.7,30.91,14.61,20.25,26.95,36.73,20.39,2.79,5.19,0.2,2.11,2.41,4.28
2024/11/15,102.19,71.32,105.82,84.92,104.54,56.31,65.94,46.59,184.12,0.75,54.8,89.06,41.89,34.09,15.47,21.47,29.28,40.59,21.97,3.61,5.42,0.22,2.19,2.89,4.59
2024/11/16,71.4,44.63,77.8,56.85,65.56,40.63,57.06,25.18,114.6,0.56,28.93,56.59,23.61,21.41,10.3,11.46,16.42,25.11,12.93,2.11,3.2,0.12,5.22,2.34,3.94
2024/11/17,61.29,38.79,72.26,50.04,57.62,37.2,47.92,24.88,101.5,0.5,26.53,52.42,21.55,19.37,8.81,10.34,15.76,22.47,12.12,2.31,2.89,0.15,3.87,2.43,4.33
2024/11/18,91.4,65.93,93.96,78.96,97.02,52,58.05,42.43,170.71,0.71,50.15,82.11,38.67,31.64,14.71,20.45,27.31,36.46,20.66,2.91,5.18,0.21,1.77,2.46,4.39
2024/11/19,96.03,65.42,92.18,80.03,97.42,51.26,60.29,40.96,168.51,0.7,49.11,80.85,38.6,30.91,14.44,20.14,26.84,36.43,20.36,2.77,5.2,0.21,1.52,2.21,4.03
2024/11/20,96.47,65.79,93.96,80.51,98.37,51.6,61.16,41.35,171.06,0.73,49.66,81.85,39.03,31.51,14.67,20.31,27.15,37.09,20.55,2.8,5.19,0.21,1.7,2.31,4.25
2024/11/21,95.93,65.5,93.82,79.91,98.01,51.62,60.94,41.43,170.53,0.74,49.35,81.48,38.86,31.34,14.65,20.3,27.01,36.9,20.46,2.78,5.19,0.21,1.75,2.34,4.32
2024/11/22,101.51,70.81,105.07,84.3,104.17,55.64,65.66,45.71,183.87,0.76,54.52,88.96,41.97,33.87,15.52,21.64,29.08,40.78,21.69,3.49,5.4,0.22,1.72,2.78,4.86
2024/11/23,68.88,40.65,73.51,54.53,62.93,38.69,54.42,23.76,109.42,0.57,27.49,54.3,23.23,19.88,9.74,11.2,16.23,24.56,12.78,2.03,3.13,0.13,2.7,2.14,3.9
2024/11/24,58.28,35.77,67.25,46.02,53.78,35.03,44.14,23.22,94.72,0.5,25.11,48.91,20.99,17.57,8.32,9.87,15.17,21.84,11.37,2.23,2.8,0.12,1.77,2.27,4.25
2024/11/25,89.37,64.17,91.21,77.49,94.66,50.74,55.79,41.28,167.04,0.74,48.71,80.57,38,31.08,14.34,20.14,26.67,36.16,20.09,2.79,5.11,0.21,1.2,2.37,4.35
2024/11/26,94.94,64.78,90.59,78.82,95.66,51.4,58.3,40.68,166.86,0.74,48.21,80.58,38.99,30.46,14.41,19.84,26.55,36.25,19.95,2.71,5.16,0.2,1.14,2.14,3.93
2024/11/27,96.2,65.1,92.26,79.48,96.49,51.86,59.02,40.7,169.3,0.75,48.61,81.75,39.73,30.9,14.46,20.08,26.71,36.81,20.16,2.74,5.13,0.21,1.16,2.04,4.18
2024/11/28,95.28,64.8,91.41,78.98,96.1,51.66,58.99,40.61,167.81,0.73,48.59,81.03,39.3,30.56,14.31,20.04,26.65,36.55,20.03,2.72,5.12,0.22,1.2,2.29,4.28
2024/11/29,100.52,70.31,103.44,83.71,103.22,55.19,64.64,45.33,181.98,0.76,54.26,88.75,42.63,33.77,15.31,21.54,28.99,40.46,21.6,3.52,5.41,0.22,1.45,2.69,4.79
2024/11/30,66.72,39.89,72.01,53.16,62.68,38.12,52.89,23.87,107.93,0.58,27.82,54.95,23.93,19.86,9.7,11.23,16.48,24.26,12.76,2.05,3.18,0.14,2.05,2.18,3.93
2024/12/1,59.53,36.15,68.45,48.23,55.88,35.01,45.84,23.93,97.05,0.52,28.51,49.94,21.51,18.25,8.68,10.29,15.93,22.71,11.79,2.42,2.93,0.14,1.64,2.24,4.16
2024/12/2,90.12,64.73,92.43,78.01,95.81,50.93,56.25,41.65,168.7,0.72,49.42,81.05,38.34,31.19,14.51,20.16,27.03,36.56,20.6,2.81,5.15,0.21,1.22,2.25,4.26
2024/12/3,94.81,64.43,90.42,78.66,96.46,50.46,58.67,40.52,167.3,0.73,48.84,80.15,38.28,30.77,14.37,20.01,26.65,36.28,20.1,2.72,5.18,0.2,1.21,2.08,3.96
2024/12/4,95.04,65.12,91.91,79.03,96.95,50.97,59.16,40.75,169.21,0.73,49.43,80.99,38.5,31,14.56,20.24,26.85,36.79,20.27,2.72,5.17,0.21,1.25,2.19,4.05
2024/12/5,95.03,65.14,92.09,78.88,96.66,51.07,58.89,40.47,168.75,0.72,49.21,80.46,38.33,30.85,14.44,20.31,26.74,36.75,20.15,2.74,5.18,0.2,1.26,2.34,4.22
2024/12/6,100.59,70.32,103.78,83.29,103.08,55.06,64.58,45.65,182.27,0.74,54.03,88.38,41.57,33.73,15.23,21.52,28.86,40.45,21.36,3.45,5.35,0.21,1.31,2.73,4.78
2024/12/7,64.18,38.94,71.03,51.29,59.08,36.99,51.9,22.95,103.98,0.52,26.51,52.59,22.2,18.76,9.39,10.71,15.74,23.05,11.97,1.97,3.06,0.13,1.4,2.13,3.98
2024/12/8,57.32,35.51,66.95,45.53,53.56,34.45,45.05,23.05,94.38,0.46,25.13,48.88,20.68,17.54,8.55,9.98,15.15,21.43,11.23,2.22,2.77,0.11,1.21,2.26,4.23
2024/12/9,91.13,65.59,93.79,78.27,96.37,51.66,58.05,41.77,169.69,0.71,50.14,81.69,38.23,31.52,14.63,20.5,27,36.57,20.41,2.81,5.17,0.21,1.23,2.29,4.35
2024/12/10,95.18,65.01,91.53,79.03,96.49,51.07,58.85,40.64,167.51,0.73,49,80.18,37.99,30.82,14.48,20.19,26.52,36.28,20.12,2.72,5.16,0.21,1.18,2.11,3.91
2024/12/11,94.86,64.82,91.77,79.06,96.58,51.04,59.02,40.52,168.7,0.72,49.31,80.83,38.27,31.02,14.49,20.13,26.59,36.6,20.17,2.71,5.14,0.2,1.18,2.14,4.09
2024/12/12,93.45,64.67,91.35,78.56,95.97,50.74,58.44,40.46,167.41,0.71,48.99,80.05,38.02,30.72,14.43,20.05,26.42,36.32,19.91,2.68,5.09,0.19,1.12,2.22,4.1
2024/12/13,97.92,69.19,101.86,82.26,101.31,54.14,62.83,44.15,179.75,0.74,53.55,86.88,40.77,33.46,15.13,21.12,27.94,39.39,21.25,3.34,5.3,0.21,1.21,2.63,4.61
2024/12/14,62.5,36.67,68.6,49.68,57.72,35.56,48.11,22.41,102.69,0.45,25.96,51.04,21.66,18.43,9.3,10.21,15.57,22.64,11.96,2.02,3.03,0.12,1.2,2.05,3.81
