seed,data,model,pred_len,train_time,mse,mae,mape,total inference time,avg inference time,avg_sample_time
9012,LineCP,XGBoost,28,0.239792109,3.318858483,1.291856839,5.061342854,,,
3047,LineCP,TimeXer,1,6.28851,13.85699,2.19535,0.07607,0.04028,0.00201,0.0003
3047,LineCP,TimeXer,7,5.37226,23.2837,3.1385,0.1114,0.03225,0.0017,0.00025
3047,LineCP,TimeXer,14,5.23445,23.86355,3.2043,0.11545,0.03114,0.00173,0.00025
3047,LineCP,TimeXer,28,4.68352,27.30057,3.60573,0.12677,0.02423,0.00151,0.00022
5678,LineCP,TimeXer,1,6.52683,13.73998,2.27663,0.07734,0.03245,0.00162,0.00024
5678,LineCP,TimeXer,7,6.43215,21.71228,3.04525,0.10595,0.03885,0.00204,0.0003
5678,LineCP,TimeXer,14,6.26509,24.70795,3.36231,0.11951,0.04444,0.00247,0.00036
5678,LineCP,TimeXer,28,5.46057,28.22518,3.53676,0.12476,0.03362,0.0021,0.00031
9012,LineCP,TimeXer,7,5.79068,21.73527,2.99863,0.10629,0.03581,0.00188,0.00028
9012,LineCP,TimeXer,14,6.06038,27.2041,3.58964,0.12653,0.03015,0.00167,0.00025
9012,LineCP,TimeXer,28,4.68629,28.94295,3.68837,0.13086,0.02659,0.00166,0.00024
3456,LineCP,TimeXer,1,6.40274,15.5519,2.48306,0.08326,0.04043,0.00202,0.0003
3456,LineCP,TimeXer,14,5.20088,26.52024,3.30768,0.11896,0.02763,0.00154,0.00022
3456,LineCP,TimeXer,28,5.761,28.71675,3.72242,0.13131,0.03727,0.00233,0.00034
3047,LineCP,TimeMixer,1,4.51758,25.69331,3.70146,0.12702,0.02721,0.00136,0.0002
3047,LineCP,TimeMixer,7,4.9248,31.22629,3.99436,0.13886,0.02812,0.00148,0.00022
3047,LineCP,TimeMixer,14,4.81849,28.5944,3.76163,0.13031,0.02568,0.00143,0.00021
3047,LineCP,TimeMixer,28,4.57588,30.75474,3.91478,0.13989,0.0215,0.00134,0.0002
3047,LineCP,SCINet,1,26.79785,11.82174,2.15887,0.07247,0.20295,0.01015,0.00149
3047,LineCP,SCINet,7,36.68881,23.20928,3.18721,0.11152,0.29134,0.01533,0.00224
3047,LineCP,SCINet,14,35.09645,27.20385,3.53658,0.12401,0.26418,0.01468,0.00215
3047,LineCP,SCINet,28,25.14725,29.92404,3.80387,0.13246,0.15694,0.00981,0.00144
3047,LineCP,SegRNN,1,4.1634,11.96444,1.87151,0.06365,0.01815,0.00091,0.00013
3047,LineCP,SegRNN,7,3.96262,19.56073,2.64056,0.09336,0.02211,0.00116,0.00017
3047,LineCP,SegRNN,14,3.91373,100.73677,7.38987,0.25954,0.01598,0.00089,0.00013
3047,LineCP,SegRNN,28,3.55083,100.93968,7.43504,0.26163,0.01599,0.001,0.00015
5678,LineCP,TimeMixer,1,4.96276,21.07879,2.98418,0.10326,0.02415,0.00121,0.00018
5678,LineCP,TimeMixer,7,4.85909,29.49642,4.08272,0.14016,0.02213,0.00116,0.00017
5678,LineCP,TimeMixer,14,4.8132,31.98039,4.26357,0.15298,0.02219,0.00123,0.00018
5678,LineCP,TimeMixer,28,4.54711,35.91563,4.57935,0.16324,0.01864,0.00116,0.00017
5678,LineCP,SCINet,1,29.14639,11.85992,2.16104,0.07364,0.25161,0.01258,0.00185
5678,LineCP,SCINet,7,35.49028,22.26803,3.13286,0.10923,0.30646,0.01613,0.00236
5678,LineCP,SCINet,14,33.15817,27.13381,3.68193,0.12672,0.27028,0.01502,0.0022
5678,LineCP,SCINet,28,23.07088,29.14866,3.72663,0.13111,0.14987,0.00937,0.00137
5678,LineCP,SegRNN,1,4.13122,12.34857,1.85791,0.06371,0.01906,0.00095,0.00014
5678,LineCP,SegRNN,7,4.05006,19.66814,2.6412,0.09394,0.01421,0.00075,0.00011
5678,LineCP,SegRNN,14,3.97853,98.10488,7.27894,0.25644,0.01713,0.00095,0.00014
5678,LineCP,SegRNN,28,3.83046,101.74042,7.4883,0.26348,0.01665,0.00104,0.00015
9012,LineCP,TimeMixer,1,3.78529,23.20432,3.42431,0.1171,0.02112,0.00106,0.00016
9012,LineCP,TimeMixer,7,4.52043,29.62221,4.02246,0.13916,0.02357,0.00124,0.00018
9012,LineCP,TimeMixer,14,4.7249,31.36008,4.08843,0.14154,0.02217,0.00123,0.00018
9012,LineCP,TimeMixer,28,4.61445,36.08186,4.44747,0.14994,0.02209,0.00138,0.0002
9012,LineCP,SCINet,1,22.99594,16.74898,2.61673,0.08868,0.1912,0.00956,0.00141
9012,LineCP,SCINet,7,34.18756,22.55704,3.31547,0.11468,0.3085,0.01624,0.00237
9012,LineCP,SCINet,14,29.18248,26.66642,3.47704,0.12336,0.27583,0.01532,0.00224
9012,LineCP,SCINet,28,31.15721,30.22233,3.78617,0.13253,0.22513,0.01407,0.00207
9012,LineCP,SegRNN,1,3.58274,11.92287,1.81004,0.06151,0.01952,0.00098,0.00014
9012,LineCP,SegRNN,7,3.45983,20.21067,2.66466,0.09438,0.01903,0.001,0.00015
9012,LineCP,SegRNN,14,3.87091,99.29742,7.37228,0.2594,0.01707,0.00095,0.00014
9012,LineCP,SegRNN,28,3.77415,101.05951,7.42302,0.26114,0.01754,0.0011,0.00016
3456,LineCP,TimeMixer,1,4.63501,25.79451,3.69559,0.12266,0.02522,0.00126,0.00019
3456,LineCP,TimeMixer,7,4.93329,34.26817,4.6108,0.158,0.03126,0.00165,0.00024
3456,LineCP,TimeMixer,14,3.93457,31.70744,3.99758,0.14096,0.0211,0.00117,0.00017
3456,LineCP,TimeMixer,28,3.98562,35.30656,4.28867,0.15124,0.02116,0.00132,0.00019
3456,LineCP,SCINet,1,29.60796,10.43292,2.16205,0.07115,0.19654,0.00983,0.00145
3456,LineCP,SCINet,7,30.97747,22.56672,3.2343,0.11267,0.28671,0.01509,0.00221
3456,LineCP,SCINet,14,33.22923,26.38054,3.58608,0.12486,0.26351,0.01464,0.00214
3456,LineCP,SCINet,28,28.33895,29.7988,3.7625,0.13208,0.15838,0.0099,0.00145
3456,LineCP,SegRNN,1,4.11747,12.32649,1.8155,0.06077,0.02168,0.00108,0.00016
3456,LineCP,SegRNN,7,4.00196,19.63825,2.59275,0.09178,0.015,0.00079,0.00012
3456,LineCP,SegRNN,14,3.85655,100.36028,7.38387,0.25938,0.0175,0.00097,0.00014
3456,LineCP,SegRNN,28,3.72981,100.97956,7.42666,0.26097,0.01511,0.00094,0.00014
3456,LineCP,TimeXer,7,5.26292,22.92014,3.1555,0.1114,0.0337,0.00177,0.00026
1234,LineCP,SARIMAX,1,3.923306704,0.0475,0.218026109,0.5962,,,
1234,LineCP,SARIMAX,7,3.925530672,0.5813,0.578505959,2.0746,,,
1234,LineCP,SARIMAX,14,3.938028336,0.5709,0.603688306,2.1891,,,
1234,LineCP,SARIMAX,28,3.891888857,0.6088,0.666661707,2.2785,,,
3047,LineDX,XGBoost,1,0.151059389,0.053216768,0.230687599,5.738497492,,,
3047,LineDX,XGBoost,7,0.144887447,0.060409982,0.217467281,5.634922192,,,
3047,LineDX,XGBoost,14,0.217966318,0.018105536,0.118238329,3.000217315,,,
3047,LineDX,XGBoost,28,0.230333805,0.032649615,0.147829977,3.599233834,,,
3456,LineDX,XGBoost,1,0.146169186,0.040689315,0.201715927,5.017809132,,,
3456,LineDX,XGBoost,7,0.157749414,0.085793916,0.264238058,6.829619692,,,
3456,LineDX,XGBoost,14,0.222328424,0.016531724,0.111892486,2.844816181,,,
3456,LineDX,XGBoost,28,0.232316732,0.036023619,0.156176135,3.822908099,,,
5678,LineDX,XGBoost,1,0.147542238,0.023857871,0.154459934,3.842286921,,,
5678,LineDX,XGBoost,7,0.147012711,0.080931339,0.248684413,6.44933741,,,
5678,LineDX,XGBoost,14,0.236489058,0.016516667,0.111888061,2.863424,,,
5678,LineDX,XGBoost,28,0.232733965,0.036099034,0.152929983,3.702950597,,,
9012,LineDX,XGBoost,1,0.157117844,0.058017658,0.240868549,5.991754959,,,
9012,LineDX,XGBoost,7,0.146659136,0.086961905,0.257317993,6.6470676,,,
9012,LineDX,XGBoost,14,0.254236221,0.021009749,0.128550698,3.25951426,,,
9012,LineDX,XGBoost,28,0.232485771,0.032888526,0.151597957,3.713741422,,,
3047,LineDX,TimeXer,1,6.0546,0.09825,0.19973,0.04565,0.04076,0.00204,0.0003
3047,LineDX,TimeXer,7,6.31514,0.14031,0.25783,0.05819,0.03229,0.0017,0.00025
3047,LineDX,TimeXer,14,4.70727,0.20142,0.32651,0.07324,0.02721,0.00151,0.00022
3047,LineDX,TimeXer,28,3.70436,0.28059,0.40012,0.08913,0.02666,0.00167,0.00024
5678,LineDX,TimeXer,1,6.56537,0.09506,0.20236,0.04574,0.04226,0.00211,0.00031
5678,LineDX,TimeXer,7,6.50554,0.1435,0.25837,0.05785,0.04043,0.00213,0.00031
5678,LineDX,TimeXer,14,4.78643,0.2083,0.32954,0.07353,0.02958,0.00164,0.00024
5678,LineDX,TimeXer,28,4.81242,0.25318,0.37355,0.08301,0.03383,0.00211,0.00031
9012,LineDX,TimeXer,1,6.40747,0.09447,0.19915,0.04541,0.04697,0.00235,0.00035
9012,LineDX,TimeXer,7,5.68342,0.15371,0.27317,0.06215,0.03622,0.00191,0.00028
9012,LineDX,TimeXer,14,5.94061,0.18265,0.30246,0.06825,0.03421,0.0019,0.00028
9012,LineDX,TimeXer,28,5.69636,0.22298,0.34288,0.0766,0.02418,0.00151,0.00022
3456,LineDX,TimeXer,1,6.68626,0.10091,0.20544,0.04648,0.03779,0.00189,0.00028
3456,LineDX,TimeXer,7,5.76029,0.15578,0.28116,0.06329,0.03264,0.00172,0.00025
3456,LineDX,TimeXer,14,3.61157,0.23413,0.35482,0.0788,0.03115,0.00173,0.00025
3456,LineDX,TimeXer,28,4.86606,0.21879,0.33431,0.07386,0.02922,0.00183,0.00027
3047,LineDX,TimeMixer,1,4.09584,0.13157,0.26139,0.05993,0.02723,0.00136,0.0002
3047,LineDX,TimeMixer,7,4.96997,0.17019,0.30291,0.0691,0.03244,0.00171,0.00025
3047,LineDX,TimeMixer,14,3.96492,0.20904,0.34267,0.07774,0.0225,0.00125,0.00018
3047,LineDX,TimeMixer,28,2.60531,0.27898,0.4121,0.09284,0.01911,0.00119,0.00018
3047,LineDX,SCINet,1,36.04692,0.13235,0.25135,0.05732,0.20169,0.01008,0.00148
3047,LineDX,SCINet,7,31.35786,0.16679,0.28071,0.06342,0.28596,0.01505,0.0022
3047,LineDX,SCINet,14,25.82069,0.21839,0.34263,0.07774,0.1775,0.00986,0.00144
3047,LineDX,SCINet,28,23.66837,0.31921,0.43606,0.09798,0.19667,0.01229,0.0018
3047,LineDX,SegRNN,1,3.97468,0.09902,0.19392,0.04365,0.01612,0.00081,0.00012
3047,LineDX,SegRNN,7,3.92058,0.13241,0.23298,0.0526,0.01799,0.00095,0.00014
3047,LineDX,SegRNN,14,3.12162,0.29706,0.3935,0.08937,0.01849,0.00103,0.00015
3047,LineDX,SegRNN,28,3.33106,0.36574,0.44292,0.10102,0.01717,0.00107,0.00016
5678,LineDX,TimeMixer,1,4.04924,0.11154,0.22099,0.0502,0.02217,0.00111,0.00016
5678,LineDX,TimeMixer,7,4.25211,0.16288,0.29362,0.06699,0.02215,0.00117,0.00017
5678,LineDX,TimeMixer,14,4.72711,0.22081,0.3579,0.08165,0.02109,0.00117,0.00017
5678,LineDX,TimeMixer,28,3.28352,0.2844,0.41847,0.0946,0.02031,0.00127,0.00019
5678,LineDX,SCINet,1,36.55993,0.12194,0.2316,0.05232,0.29573,0.01479,0.00217
5678,LineDX,SCINet,7,32.84519,0.16243,0.29114,0.06636,0.2486,0.01308,0.00191
5678,LineDX,SCINet,14,22.9937,0.23028,0.3653,0.08324,0.17882,0.00993,0.00145
5678,LineDX,SCINet,28,33.48349,0.24922,0.37768,0.08584,0.17431,0.01089,0.0016
5678,LineDX,SegRNN,1,4.09055,0.09474,0.19634,0.04493,0.017,0.00085,0.00013
5678,LineDX,SegRNN,7,3.66266,0.13558,0.23739,0.05318,0.01907,0.001,0.00015
5678,LineDX,SegRNN,14,3.99635,0.29275,0.39362,0.08974,0.01716,0.00095,0.00014
5678,LineDX,SegRNN,28,2.6351,0.37299,0.45546,0.10311,0.01623,0.00101,0.00015
9012,LineDX,TimeMixer,1,4.99316,0.1185,0.22103,0.0504,0.02776,0.00139,0.0002
9012,LineDX,TimeMixer,7,4.15942,0.17072,0.30494,0.06974,0.02374,0.00125,0.00018
9012,LineDX,TimeMixer,14,4.09402,0.21336,0.34882,0.07926,0.02429,0.00135,0.0002
9012,LineDX,TimeMixer,28,4.54488,0.26126,0.3922,0.08827,0.02169,0.00136,0.0002
9012,LineDX,SCINet,1,25.42722,0.13839,0.26102,0.05934,0.25921,0.01296,0.00191
9012,LineDX,SCINet,7,32.31434,0.16839,0.28687,0.06458,0.27579,0.01452,0.00212
9012,LineDX,SCINet,14,29.16838,0.21801,0.34562,0.0785,0.23837,0.01324,0.00194
9012,LineDX,SCINet,28,19.83921,0.31731,0.43965,0.09933,0.15138,0.00946,0.00139
9012,LineDX,SegRNN,1,2.9683,0.11649,0.22072,0.04995,0.02005,0.001,0.00015
9012,LineDX,SegRNN,7,3.97314,0.13364,0.23556,0.05333,0.02018,0.00106,0.00016
9012,LineDX,SegRNN,14,3.88784,0.29555,0.39371,0.08977,0.0185,0.00103,0.00015
9012,LineDX,SegRNN,28,2.61998,0.37762,0.45565,0.10347,0.01914,0.0012,0.00018
3456,LineDX,TimeMixer,1,5.0621,0.12032,0.24918,0.05702,0.02268,0.00113,0.00017
3456,LineDX,TimeMixer,7,4.4765,0.17438,0.30789,0.07057,0.02516,0.00132,0.00019
3456,LineDX,TimeMixer,14,4.8696,0.20872,0.34369,0.0782,0.02725,0.00151,0.00022
3456,LineDX,TimeMixer,28,4.10121,0.26278,0.39056,0.08756,0.02312,0.00144,0.00021
3456,LineDX,SCINet,1,36.87354,0.15398,0.26697,0.06113,0.25578,0.01279,0.00188
3456,LineDX,SCINet,7,29.93963,0.16883,0.2959,0.0671,0.2533,0.01333,0.00195
3456,LineDX,SCINet,14,23.25462,0.20467,0.33159,0.07533,0.18043,0.01002,0.00147
3456,LineDX,SCINet,28,32.62974,0.25162,0.37299,0.08429,0.24026,0.01502,0.0022
3456,LineDX,SegRNN,1,3.69203,0.10313,0.20072,0.04593,0.02114,0.00106,0.00016
3456,LineDX,SegRNN,7,4.04283,0.13351,0.23401,0.05269,0.02137,0.00112,0.00016
3456,LineDX,SegRNN,14,3.80835,0.29438,0.39263,0.0895,0.0191,0.00106,0.00016
3456,LineDX,SegRNN,28,3.63731,0.36611,0.44173,0.10076,0.01662,0.00104,0.00015
1234,LineDX,SARIMAX,1,2.852036715,0.0693,0.2632741,6.5491,,,
1234,LineDX,SARIMAX,7,2.865121603,0.0993,0.267812913,6.9185,,,
1234,LineDX,SARIMAX,14,2.889817715,0.1547,0.350984659,8.9212,,,
1234,LineDX,SARIMAX,28,2.882666826,0.1478,0.34934028,8.6285,,,
3047,LineFS,XGBoost,1,0.149049759,0.518010498,0.719729462,2.637337712,,,
3047,LineFS,XGBoost,7,0.145603895,12.15463735,3.001921534,12.09195752,,,
3047,LineFS,XGBoost,14,0.231822729,40.46070339,5.411462953,20.32561817,,,
3047,LineFS,XGBoost,28,0.22037077,1.803125113,1.244136076,5.231506491,,,
3456,LineFS,XGBoost,1,0.145020485,0.403519706,0.63523201,2.32770982,,,
3456,LineFS,XGBoost,7,0.155715942,14.24571342,3.278705205,13.39860111,,,
3456,LineFS,XGBoost,14,0.219017744,35.73948914,5.133424023,19.33332004,,,
3456,LineFS,XGBoost,28,0.222369432,1.643897684,1.189053313,5.053217708,,,
5678,LineFS,XGBoost,1,0.132580519,0.628985546,0.79308609,2.906141774,,,
5678,LineFS,XGBoost,7,0.146571636,12.39236978,3.131623284,12.80379231,,,
5678,LineFS,XGBoost,14,0.239729166,45.74318377,5.842525428,22.03742093,,,
5678,LineFS,XGBoost,28,0.198398113,2.085685237,1.338765535,5.665676354,,,
9012,LineFS,XGBoost,1,0.153037786,0.325022559,0.570107498,2.089071082,,,
9012,LineFS,XGBoost,7,0.152549267,12.38132351,3.089732731,12.57721348,,,
9012,LineFS,XGBoost,14,0.228821993,42.24106203,5.564272368,20.91001425,,,
9012,LineFS,XGBoost,28,0.209860086,1.414155317,1.080693432,4.513182835,,,
3047,LineFS,TimeXer,1,6.5596,9.74013,1.96814,0.09219,0.04558,0.00228,0.00034
3047,LineFS,TimeXer,7,6.38699,12.35522,2.26278,0.11412,0.04182,0.0022,0.00032
3047,LineFS,TimeXer,14,5.56095,13.83466,2.38261,0.1218,0.03524,0.00196,0.00029
3047,LineFS,TimeXer,28,6.0749,14.69718,2.39702,0.12366,0.03326,0.00208,0.00031
5678,LineFS,TimeXer,1,5.5472,8.88208,1.8155,0.086,0.03379,0.00169,0.00025
5678,LineFS,TimeXer,7,5.44534,11.49975,2.1689,0.10753,0.03228,0.0017,0.00025
5678,LineFS,TimeXer,14,5.42349,12.7833,2.27044,0.1154,0.03534,0.00196,0.00029
5678,LineFS,TimeXer,28,6.19811,14.02939,2.33038,0.12086,0.03229,0.00202,0.0003
9012,LineFS,TimeXer,1,6.6398,8.44517,1.87746,0.08856,0.04136,0.00207,0.0003
9012,LineFS,TimeXer,7,6.22193,11.31397,2.11299,0.1076,0.03333,0.00175,0.00026
9012,LineFS,TimeXer,14,6.40156,12.38784,2.10252,0.10927,0.04138,0.0023,0.00034
9012,LineFS,TimeXer,28,6.11466,14.04344,2.28353,0.11875,0.03081,0.00193,0.00028
3456,LineFS,TimeXer,1,6.63132,9.51144,1.96283,0.09436,0.04128,0.00206,0.0003
3456,LineFS,TimeXer,7,6.47764,12.09335,2.16066,0.1105,0.03832,0.00202,0.00029
3456,LineFS,TimeXer,14,6.16715,13.13047,2.25814,0.11547,0.03938,0.00219,0.00032
3456,LineFS,TimeXer,28,6.00008,14.68012,2.38386,0.12307,0.03175,0.00198,0.00029
3047,LineFS,TimeMixer,1,3.8622,15.10316,2.96023,0.14226,0.02377,0.00119,0.00017
3047,LineFS,TimeMixer,7,4.15164,17.48504,3.00974,0.14417,0.02259,0.00119,0.00017
3047,LineFS,TimeMixer,14,3.82384,15.02959,2.62856,0.12812,0.02036,0.00113,0.00017
3047,LineFS,TimeMixer,28,4.51167,17.56095,3.06293,0.15167,0.02378,0.00149,0.00022
3047,LineFS,SCINet,1,35.37238,7.12055,1.75658,0.08221,0.20129,0.01006,0.00148
3047,LineFS,SCINet,7,24.19864,13.93026,2.54841,0.1245,0.26942,0.01418,0.00207
3047,LineFS,SCINet,14,34.66525,14.8391,2.56707,0.12648,0.25804,0.01434,0.0021
3047,LineFS,SCINet,28,32.56864,16.66902,2.77984,0.13544,0.24977,0.01561,0.00229
3047,LineFS,SegRNN,1,3.61408,7.55512,1.51686,0.07276,0.01512,0.00076,0.00011
3047,LineFS,SegRNN,7,3.83629,10.63752,1.93099,0.09561,0.01809,0.00095,0.00014
3047,LineFS,SegRNN,14,3.94342,60.9242,5.64765,0.27826,0.01709,0.00095,0.00014
3047,LineFS,SegRNN,28,3.75494,60.72786,5.66929,0.28019,0.01514,0.00095,0.00014
5678,LineFS,TimeMixer,1,4.23165,12.70343,2.35497,0.11412,0.02514,0.00126,0.00018
5678,LineFS,TimeMixer,7,4.79496,15.23681,2.76267,0.13352,0.02216,0.00117,0.00017
5678,LineFS,TimeMixer,14,4.86947,18.38151,3.32341,0.16543,0.02822,0.00157,0.00023
5678,LineFS,TimeMixer,28,4.66025,20.43009,3.49236,0.17654,0.02672,0.00167,0.00025
5678,LineFS,SCINet,1,29.35952,7.75689,1.83257,0.08888,0.29398,0.0147,0.00216
5678,LineFS,SCINet,7,35.30238,12.43641,2.38659,0.1142,0.25888,0.01363,0.00199
5678,LineFS,SCINet,14,31.09186,14.78848,2.612,0.12732,0.27821,0.01546,0.00226
5678,LineFS,SCINet,28,32.54111,16.33399,2.75248,0.13564,0.23826,0.01489,0.00219
5678,LineFS,SegRNN,1,3.44927,7.89975,1.54623,0.07507,0.017,0.00085,0.00012
5678,LineFS,SegRNN,7,3.47194,10.89393,1.93883,0.09675,0.01899,0.001,0.00015
5678,LineFS,SegRNN,14,3.4789,59.86029,5.59635,0.27662,0.01834,0.00102,0.00015
5678,LineFS,SegRNN,28,3.76812,61.27755,5.70458,0.28221,0.01622,0.00101,0.00015
9012,LineFS,TimeMixer,1,4.9681,12.88592,2.68052,0.13037,0.02835,0.00142,0.00021
9012,LineFS,TimeMixer,7,4.94512,16.73169,3.02819,0.14565,0.02725,0.00143,0.00021
9012,LineFS,TimeMixer,14,4.74693,17.37477,2.9736,0.14416,0.02126,0.00118,0.00017
9012,LineFS,TimeMixer,28,3.92861,19.08636,3.20575,0.15458,0.02323,0.00145,0.00021
9012,LineFS,SCINet,1,29.39281,9.65452,2.13116,0.10308,0.18208,0.0091,0.00134
9012,LineFS,SCINet,7,27.63756,12.88053,2.46658,0.11816,0.28577,0.01504,0.0022
9012,LineFS,SCINet,14,32.47682,15.37035,2.65924,0.13089,0.29331,0.01629,0.00238
9012,LineFS,SCINet,28,32.93723,16.87239,2.78203,0.13699,0.22894,0.01431,0.0021
9012,LineFS,SegRNN,1,4.09551,7.61191,1.48431,0.07149,0.017,0.00085,0.00012
9012,LineFS,SegRNN,7,3.9192,11.25142,1.96499,0.09799,0.01944,0.00102,0.00015
9012,LineFS,SegRNN,14,3.89786,60.03503,5.62883,0.27801,0.01763,0.00098,0.00014
9012,LineFS,SegRNN,28,3.31899,60.93215,5.65241,0.27964,0.0151,0.00094,0.00014
3456,LineFS,TimeMixer,1,4.94169,11.56867,2.50552,0.12129,0.02417,0.00121,0.00018
3456,LineFS,TimeMixer,7,4.70277,18.70727,3.39067,0.16478,0.02514,0.00132,0.00019
3456,LineFS,TimeMixer,14,4.78231,18.46883,3.1129,0.15044,0.02215,0.00123,0.00018
3456,LineFS,TimeMixer,28,4.67498,20.6901,3.40613,0.16791,0.01903,0.00119,0.00017
3456,LineFS,SCINet,1,32.71133,6.76668,1.72874,0.07999,0.25804,0.0129,0.0019
3456,LineFS,SCINet,7,23.65779,12.8647,2.45744,0.11963,0.18593,0.00979,0.00143
3456,LineFS,SCINet,14,32.90025,14.93051,2.61445,0.12837,0.24277,0.01349,0.00197
3456,LineFS,SCINet,28,30.64216,16.79105,2.82248,0.13849,0.23409,0.01463,0.00215
3456,LineFS,SegRNN,1,3.98986,8.06685,1.49362,0.06998,0.02087,0.00104,0.00015
3456,LineFS,SegRNN,7,3.46034,10.78256,1.9379,0.09588,0.01607,0.00085,0.00012
3456,LineFS,SegRNN,14,3.33744,61.10391,5.66156,0.27912,0.01542,0.00086,0.00013
3456,LineFS,SegRNN,28,3.2638,61.18648,5.68641,0.28031,0.01714,0.00107,0.00016
1234,LineFS,SARIMAX,1,26.54548955,0.0212,0.145454412,0.533,,,
1234,LineFS,SARIMAX,7,26.54876661,0.3759,0.567426577,2.7304,,,
1234,LineFS,SARIMAX,14,26.5236032,0.4497,0.608475237,2.7413,,,
1234,LineFS,SARIMAX,28,26.5202992,0.4674,0.599919897,2.5823,,,
3047,LineS1,XGBoost,1,0.151510477,0.045680371,0.213729668,4.032635239,,,
3047,LineS1,XGBoost,7,0.14659214,0.403674704,0.556250069,10.79450827,,,
3047,LineS1,XGBoost,14,0.229414701,2.305225521,1.32018832,25.68093586,,,
3047,LineS1,XGBoost,28,0.27714777,2.413800936,1.327832367,25.69555786,,,
3456,LineS1,XGBoost,1,0.1357162,0.042060284,0.20508604,3.869547934,,,
3456,LineS1,XGBoost,7,0.153444767,0.467246322,0.599670384,11.65802852,,,
3456,LineS1,XGBoost,14,0.215305567,2.661880764,1.409910102,27.40363545,,,
3456,LineS1,XGBoost,28,0.210597277,2.128462024,1.24992033,24.19811958,,,
5678,LineS1,XGBoost,1,0.149552345,0.048701998,0.220685291,4.163873421,,,
5678,LineS1,XGBoost,7,0.150515079,0.401160188,0.552834621,10.70197293,,,
5678,LineS1,XGBoost,14,0.221313953,2.526514085,1.388484122,27.11313011,,,
5678,LineS1,XGBoost,28,0.2213521,2.283659732,1.289053663,24.90731349,,,
9012,LineS1,XGBoost,1,0.153639793,0.06166491,0.248324203,4.68536233,,,
9012,LineS1,XGBoost,7,0.154000282,0.454520904,0.589106704,11.42973012,,,
9012,LineS1,XGBoost,14,0.205362082,2.399871956,1.346682199,26.18776351,,,
9012,LineS1,XGBoost,28,0.226860762,2.227335477,1.276248756,24.72560893,,,
3047,LineS1,TimeXer,1,5.3529,0.29634,0.34117,0.09043,0.03645,0.00182,0.00027
3047,LineS1,TimeXer,7,6.37683,0.47887,0.45046,0.12776,0.03725,0.00196,0.00029
3047,LineS1,TimeXer,14,6.34898,0.51878,0.4481,0.12529,0.03789,0.00211,0.00031
3047,LineS1,TimeXer,28,5.24664,0.59017,0.52283,0.13831,0.03829,0.00239,0.00035
5678,LineS1,TimeXer,1,6.57459,0.30129,0.32171,0.08535,0.03728,0.00186,0.00027
5678,LineS1,TimeXer,7,6.5218,0.47879,0.44302,0.12348,0.04184,0.0022,0.00032
5678,LineS1,TimeXer,14,6.40108,0.55421,0.4852,0.13254,0.03628,0.00202,0.00029
5678,LineS1,TimeXer,28,5.2451,0.559,0.49355,0.13235,0.02769,0.00173,0.00025
9012,LineS1,TimeXer,1,5.59095,0.28117,0.31036,0.08013,0.03312,0.00166,0.00024
9012,LineS1,TimeXer,7,5.3421,0.44874,0.43804,0.11788,0.03018,0.00159,0.00023
9012,LineS1,TimeXer,14,5.13683,0.52635,0.4621,0.12902,0.03014,0.00167,0.00025
9012,LineS1,TimeXer,28,6.07709,0.56377,0.49695,0.13621,0.0339,0.00212,0.00031
3456,LineS1,TimeXer,1,5.50648,0.34051,0.37068,0.09255,0.03221,0.00161,0.00024
3456,LineS1,TimeXer,7,6.51293,0.46052,0.43451,0.11864,0.04025,0.00212,0.00031
3456,LineS1,TimeXer,14,5.74522,0.58208,0.50189,0.13994,0.03181,0.00177,0.00026
3456,LineS1,TimeXer,28,6.0203,0.55779,0.47634,0.13301,0.03387,0.00212,0.00031
3047,LineS1,TimeMixer,1,4.5032,0.59651,0.56234,0.1426,0.02861,0.00143,0.00021
3047,LineS1,TimeMixer,7,5.02395,0.67042,0.57872,0.15187,0.02471,0.0013,0.00019
3047,LineS1,TimeMixer,14,4.48051,0.57576,0.48964,0.13132,0.0242,0.00134,0.0002
3047,LineS1,TimeMixer,28,4.40116,0.65108,0.54523,0.14924,0.02168,0.00135,0.0002
3047,LineS1,SCINet,1,32.62948,0.25882,0.31803,0.08089,0.24319,0.01216,0.00179
3047,LineS1,SCINet,7,24.34368,0.48503,0.45799,0.12102,0.16564,0.00872,0.00127
3047,LineS1,SCINet,14,33.83363,0.56638,0.48981,0.13241,0.26473,0.01471,0.00215
3047,LineS1,SCINet,28,30.10454,0.62128,0.52801,0.14141,0.22005,0.01375,0.00202
3047,LineS1,SegRNN,1,4.20168,0.2669,0.27617,0.07184,0.0236,0.00118,0.00017
3047,LineS1,SegRNN,7,4.05173,0.3856,0.35895,0.0976,0.0193,0.00102,0.00015
3047,LineS1,SegRNN,14,3.59262,2.3439,1.10615,0.2939,0.01809,0.001,0.00015
3047,LineS1,SegRNN,28,3.58589,2.34674,1.09816,0.29282,0.0193,0.00121,0.00018
5678,LineS1,TimeMixer,1,4.92963,0.45818,0.4272,0.11375,0.02818,0.00141,0.00021
5678,LineS1,TimeMixer,7,4.94829,0.58226,0.52466,0.13914,0.02928,0.00154,0.00023
5678,LineS1,TimeMixer,14,4.59767,0.69882,0.62801,0.17101,0.01916,0.00106,0.00016
